id,title,subTitle,url,image,price_sale,price_original,gender,age_group
ID0350,Alphacomfy Shoes,Sportswear,https://www.adidas.com.ph/en/alphacomfy-shoes/ID0350.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/7ffb2d2991524038aa30afc500e87b6b_9366/alphacomfy-shoes.jpg",2640,3300,['female'],adult
ID3716,VL Court Base Shoes,Women Sportswear,https://www.adidas.com.ph/en/vl-court-base-shoes/ID3716.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/b4ff50ac2f154933a1b077181aca3eb0_9366/vl-court-base-shoes.jpg",2450,3500,['female'],adult
IF5603,Trae Young 3 Shoes,Basketball,https://www.adidas.com.ph/en/trae-young-3-shoes/IF5603.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/bc10b02fc6c64e3b8b5bc37a24928e86_9366/trae-young-3-shoes.jpg",6800,8500,['female'],adult
JI4218,Samba OG Shoes,Originals,https://www.adidas.com.ph/en/samba-og-shoes/JI4218.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/d0eb4e9c311f43e098488130d1970968_9366/samba-og-shoes.jpg",6120,6800,['female'],adult
IF1248,Duramo Speed Shoes,Women Running,https://www.adidas.com.ph/en/duramo-speed-shoes/IF1248.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/35d523ec7c2e4f45870b61d3d5566e3a_9366/duramo-speed-shoes.jpg",3150,4500,['female'],adult
JH6363,SL 72 OG Shoes,Women Originals,https://www.adidas.com.ph/en/sl-72-og-shoes/JH6363.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/e66e495de85a4d3c9a1be84fc3d7adab_9366/sl-72-og-shoes.jpg",4800,6000,['female'],adult
GW1053,Adilette Comfort Sandals,Sportswear,https://www.adidas.com.ph/en/adilette-comfort-sandals/GW1053.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/0794c8b100c64a50b019ad66010ef0f6_9366/adilette-comfort-sandals.jpg",1840,2300,['female'],adult
IG6279,Koln 24 Shoes,Originals,https://www.adidas.com.ph/en/koln-24-shoes/IG6279.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/b783dfab06fa49bea41502a2043fb232_9366/koln-24-shoes.jpg",5850,6500,['female'],adult
IE9682,Duramo Speed Shoes,Women Running,https://www.adidas.com.ph/en/duramo-speed-shoes/IE9682.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/118acf58c3574afdb5a0a148a60e3518_9366/duramo-speed-shoes.jpg",4050,4500,['female'],adult
IF9492,Adilette 22 XLG Slides,Women Originals,https://www.adidas.com.ph/en/adilette-22-xlg-slides/IF9492.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/28332058abb04f4e913f60424a793f04_9366/adilette-22-xlg-slides.jpg",3440,4300,['female'],adult
IG3545,Adilette Shower Slides,Sportswear,https://www.adidas.com.ph/en/adilette-shower-slides/IG3545.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/0a743c3638444e3b8e7bc668022991fa_9366/adilette-shower-slides.jpg",1050,1500,['female'],adult
IF9995,Superstar XLG Shoes,Originals,https://www.adidas.com.ph/en/superstar-xlg-shoes/IF9995.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/56f2935816e643aab316b398ffd6f8e8_9366/superstar-xlg-shoes.jpg",4550,6500,['female'],adult
IF9355,Adizero Bounce Select 2.0 Low Basketball Shoes,Basketball,https://www.adidas.com.ph/en/adizero-bounce-select-2.0-low-basketball-shoes/IF9355.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/c1f75dfe87cd40eb9ce7a52ddcebacaa_9366/adizero-bounce-select-2.0-low-basketball-shoes.jpg",5200,6500,['female'],adult
IH7651,Adistar 3 Shoes,Women Running,https://www.adidas.com.ph/en/adistar-3-shoes/IH7651.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/7f2114fb61eb40a0bbf62ec59232d7c9_9366/adistar-3-shoes.jpg",6120,6800,['female'],adult
JI1334,Ultraboost 5x Shoes,Women Running,https://www.adidas.com.ph/en/ultraboost-5x-shoes/JI1334.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/7e6dcfdc0a1b4fb08ba4bc057d465459_9366/ultraboost-5x-shoes.jpg",8000,10000,['female'],adult
HP7598,Ultra 4DFWD Shoes,Running,https://www.adidas.com.ph/en/ultra-4dfwd-shoes/HP7598.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/52b6be4a8706407e9d84af9c00ffb9b9_9366/ultra-4dfwd-shoes.jpg",12750,15000,['female'],adult
IF4357,Adilette Comfort Slides,Sportswear,https://www.adidas.com.ph/en/adilette-comfort-slides/IF4357.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/79b66b7d43d749f6961ee00c891c8991_9366/adilette-comfort-slides.jpg",1840,2300,['female'],adult
HP9736,Ultra adidas 4D Shoes,Sportswear,https://www.adidas.com.ph/en/ultra-adidas-4d-shoes/HP9736.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/1cb8ee86e11c41dcbd02af1e003c7bbe_9366/ultra-adidas-4d-shoes.jpg",11200,14000,['female'],adult
IE5826,Velosamba Leather Shoes,Cycling,https://www.adidas.com.ph/en/velosamba-leather-shoes/IE5826.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/fd4953567d554cd2a2d8222061c8a674_9366/velosamba-leather-shoes.jpg",6000,7500,['female'],adult
IE8943,Adilette Shower Slides,Sportswear,https://www.adidas.com.ph/en/adilette-shower-slides/IE8943.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/e4d9d9a70b50448cadddd9af5f347f2e_9366/adilette-shower-slides.jpg",1350,1500,['female'],adult
HQ6885,Adilette Shower Slides,Sportswear,https://www.adidas.com.ph/en/adilette-shower-slides/HQ6885.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/f18627443f52451dbebfaf46015f671e_9366/adilette-shower-slides.jpg",1050,1500,['female'],adult
IH8019,SL 72 RS Shoes,Originals,https://www.adidas.com.ph/en/sl-72-rs-shoes/IH8019.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/9473938d1bfa49b8b501ea53423d2155_9366/sl-72-rs-shoes.jpg",4800,6000,['female'],adult
IG2091,Gazelle Shoes,Originals,https://www.adidas.com.ph/en/gazelle-shoes/IG2091.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/2bf63dde795a4063af93c1e3b94a4b21_9366/gazelle-shoes.jpg",3850,5500,['female'],adult
GW9216,GRAND COURT 2.0 SHOES,Women Sportswear,https://www.adidas.com.ph/en/grand-court-2.0-shoes/GW9216.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/1c009f885c294325959b0c5cac16a9be_9366/grand-court-2.0-shoes.jpg",3400,4000,['female'],adult
ID1543,CourtJam Control Tennis Shoes,Women Tennis,https://www.adidas.com.ph/en/courtjam-control-tennis-shoes/ID1543.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/cb53b84620bf485ca5d836ee95f4d4de_9366/courtjam-control-tennis-shoes.jpg",3150,4500,['female'],adult
GY7339,Gazelle Shoes,Originals,https://www.adidas.com.ph/en/gazelle-shoes/GY7339.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/1e3c7c849ff64cd299baaef6012579cc_9366/gazelle-shoes.jpg",4000,5000,['female'],adult
IE9611,NMD_R1 Shoes,Women Originals,https://www.adidas.com.ph/en/nmd_r1-shoes/IE9611.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/c93cba26f2f94ff491f0e7fdfa97ce5d_9366/nmd_r1-shoes.jpg",5600,8000,['female'],adult
HP5968,Avryn Shoes,Sportswear,https://www.adidas.com.ph/en/avryn-shoes/HP5968.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/dbb2646f15ad46dfb7c2af5d00e65e07_9366/avryn-shoes.jpg",6400,8000,['female'],adult
IF4490,Gazelle Indoor Shoes,Originals,https://www.adidas.com.ph/en/gazelle-indoor-shoes/IF4490.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/3094441c2a834e149e11214e310a365c_9366/gazelle-indoor-shoes.jpg",6205,7300,['female'],adult
JI4219,Samba OG Shoes,Originals,https://www.adidas.com.ph/en/samba-og-shoes/JI4219.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/280ae07a26a34b799a5c9b3720fd7fa0_9366/samba-og-shoes.jpg",6120,6800,['female'],adult
IG1123,Adilette Comfort Slides,Sportswear,https://www.adidas.com.ph/en/adilette-comfort-slides/IG1123.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/fcb6481400ae4fd6a5a2656b2ee8a35f_9366/adilette-comfort-slides.jpg",1955,2300,['female'],adult
IG6632,Bounce Legends Low Trainers,Basketball,https://www.adidas.com.ph/en/bounce-legends-low-trainers/IG6632.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/5d0be886aad545279ce4ca8d9e6124f9_9366/bounce-legends-low-trainers.jpg",3040,3800,['female'],adult
ID3687,Supernova Prima Running Shoes,Women Running,https://www.adidas.com.ph/en/supernova-prima-running-shoes/ID3687.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/547d57dedbe645ca9bf7f54278421709_9366/supernova-prima-running-shoes.jpg",6400,8000,['female'],adult
GX4298,Adilette Comfort Slides,Women Sportswear,https://www.adidas.com.ph/en/adilette-comfort-slides/GX4298.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/9ab19741d03449ffac60aeb500498a02_9366/adilette-comfort-slides.jpg",1520,1900,['female'],adult
IE8918,Adilette Aqua Slides,Women Sportswear,https://www.adidas.com.ph/en/adilette-aqua-slides/IE8918.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/bc1d890558f448bf8fbd2a5a81412cef_9366/adilette-aqua-slides.jpg",1040,1300,['female'],adult
IF4496,Daily 4.0 Shoes,Sportswear,https://www.adidas.com.ph/en/daily-4.0-shoes/IF4496.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/d445420a16044b92ba8373ef9757a2d3_9366/daily-4.0-shoes.jpg",2970,3300,['female'],adult
IF6509,Courtblock Shoes,Women Sportswear,https://www.adidas.com.ph/en/courtblock-shoes/IF6509.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/e440f88f5d204a23a5678cb3727fa350_9366/courtblock-shoes.jpg",2700,3000,['female'],adult
IH2217,Gazelle Low Trainers,Originals,https://www.adidas.com.ph/en/gazelle-low-trainers/IH2217.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/e4bd4bb31baa4fe5858970318d0cd52a_9366/gazelle-low-trainers.jpg",4250,5000,['female'],adult
IG9516,adizero Cybersonic Women,Women Tennis,https://www.adidas.com.ph/en/adizero-cybersonic-women/IG9516.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/c8be617ded7641a684fbb22adc231c30_9366/adizero-cybersonic-women.jpg",7650,9000,['female'],adult
IE7846,Bounce Legends Shoes,Basketball,https://www.adidas.com.ph/en/bounce-legends-shoes/IE7846.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/e76820cdbf99422b9b513afb4d882767_9366/bounce-legends-shoes.jpg",2720,3400,['female'],adult
ID1545,CourtJam Control Tennis Shoes,Women Tennis,https://www.adidas.com.ph/en/courtjam-control-tennis-shoes/ID1545.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/2fe3b624fee1466fa5e679cd67e12a03_9366/courtjam-control-tennis-shoes.jpg",3150,4500,['female'],adult
IF1487,Ultraboost Light Running Shoes,Women Running,https://www.adidas.com.ph/en/ultraboost-light-running-shoes/IF1487.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/b6568017cde94ba8b29d56518c5b3047_9366/ultraboost-light-running-shoes.jpg",7700,11000,['female'],adult
IG4416,Crazychaos 2000 Shoes,Women Sportswear,https://www.adidas.com.ph/en/crazychaos-2000-shoes/IG4416.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/c4b2267cc35b4e4e85ce9f1179d741ed_9366/crazychaos-2000-shoes.jpg",3040,3800,['female'],adult
IE9287,Adizero Select Shoes,Basketball,https://www.adidas.com.ph/en/adizero-select-shoes/IE9287.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/b8834ad82b8544fb957eafc601292fa0_9366/adizero-select-shoes.jpg",5110,7300,['female'],adult
IF3197,Dropset 2 Trainer,Women Gym & Training,https://www.adidas.com.ph/en/dropset-2-trainer/IF3197.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/27448a10f1b347cc801d73cfd96c2636_9366/dropset-2-trainer.jpg",4550,6500,['female'],adult
IE8561,Lite Racer 4.0 Shoes,Women Sportswear,https://www.adidas.com.ph/en/lite-racer-4.0-shoes/IE8561.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/2458d84e772f4041a6231c9dbdabf364_9366/lite-racer-4.0-shoes.jpg",2125,2500,['female'],adult
IE9109,Sambae Shoes,Originals,https://www.adidas.com.ph/en/sambae-shoes/IE9109.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/7834581414dc4af7b55ac6b332b96fb1_9366/sambae-shoes.jpg",5780,6800,['female'],adult
IE1775,Ultraboost Light Shoes,Women Running,https://www.adidas.com.ph/en/ultraboost-light-shoes/IE1775.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/76a8d133603f4a018d42a07e7a6254b9_9366/ultraboost-light-shoes.jpg",6600,11000,['female'],adult
IF1835,Sambae Shoes,Originals,https://www.adidas.com.ph/en/sambae-shoes/IF1835.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/8b4a5a1b51234b43867b8a27d5035827_9366/sambae-shoes.jpg",6120,6800,['female'],adult
IF5602,Trae Young 3 Shoes,Basketball,https://www.adidas.com.ph/en/trae-young-3-shoes/IF5602.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/99f6490b3d4d4df19699d8733060ff01_9366/trae-young-3-shoes.jpg",7650,8500,['female'],adult
GW7120,ADVANTAGE BASE SHOES,Women Sportswear,https://www.adidas.com.ph/en/advantage-base-shoes/GW7120.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/66f19d92b2c5427aa116ae2e00bb458a_9366/advantage-base-shoes.jpg",2310,3300,['female'],adult
IG9777,Superstar XLG Shoes,Originals,https://www.adidas.com.ph/en/superstar-xlg-shoes/IG9777.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/5fb482a8723f4a029e1c75e21059657e_9366/superstar-xlg-shoes.jpg",5200,6500,['female'],adult
GW9752,Astir Shoes,Women Originals,https://www.adidas.com.ph/en/astir-shoes/GW9752.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/1732a167d9054d3a97f9ae92008802d6_9366/astir-shoes.jpg",4400,5500,['female'],adult
IG3877,Goletto VIII Firm Ground Boots,Football,https://www.adidas.com.ph/en/goletto-viii-firm-ground-boots/IG3877.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/f46ef17299a34e309d15bf8d5f382399_9366/goletto-viii-firm-ground-boots.jpg",2160,2700,['female'],adult
HQ4468,NMD_S1 Shoes,Women Originals,https://www.adidas.com.ph/en/nmd_s1-shoes/HQ4468.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/5fa28cdf9930406d984daf8c011c9cc1_9366/nmd_s1-shoes.jpg",7200,9000,['female'],adult
IF4502,Daily 4.0 Shoes,Sportswear,https://www.adidas.com.ph/en/daily-4.0-shoes/IF4502.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/c637de9e4c42440c8e33a0ea69e75cfa_9366/daily-4.0-shoes.jpg",2640,3300,['female'],adult
IG0764,Dropset 2 Trainer,Women Gym & Training,https://www.adidas.com.ph/en/dropset-2-trainer/IG0764.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/f09b574348e249dfaa41b9ffa36e2bbe_9366/dropset-2-trainer.jpg",5200,6500,['female'],adult
IF8654,Adilette Clogs,Sportswear,https://www.adidas.com.ph/en/adilette-clogs/IF8654.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/f57d05cc6eca4fab9ac95f1b66def798_9366/adilette-clogs.jpg",1610,2300,['female'],adult
HP2772,adidas by Stella McCartney Court Slip-On Shoes,adidas by Stella McCartney,https://www.adidas.com.ph/en/adidas-by-stella-mccartney-court-slip-on-shoes/HP2772.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/640d2e326bdd4417ad5fafa500a5e75c_9366/adidas-by-stella-mccartney-court-slip-on-shoes.jpg",7200,8000,['female'],adult
IH0405,Temper Run 2.0 Shoes,Originals,https://www.adidas.com.ph/en/temper-run-2.0-shoes/IH0405.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/66cb0e777b574f8f8961c534f62fb2a2_9366/temper-run-2.0-shoes.jpg",4060,5800,['female'],adult
ID3403,Adilette Comfort Slides,Sportswear,https://www.adidas.com.ph/en/adilette-comfort-slides/ID3403.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/704b8ca17213451d92e7409319dcea72_9366/adilette-comfort-slides.jpg",1840,2300,['female'],adult
ID0144,Ultraboost 1.0 Shoes,Sportswear,https://www.adidas.com.ph/en/ultraboost-1.0-shoes/ID0144.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/c6cf0587184c4d958927b909a9bd04cd_9366/ultraboost-1.0-shoes.jpg",8000,10000,['female'],adult
ID1381,Samba OG Shoes,Originals,https://www.adidas.com.ph/en/samba-og-shoes/ID1381.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/2db7ad19042a4072a347130800f7518e_9366/samba-og-shoes.jpg",5780,6800,['female'],adult
HQ6880,Adilette Comfort Flip-Flops,Women Sportswear,https://www.adidas.com.ph/en/adilette-comfort-flip-flops/HQ6880.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/6fddbf4957af4c78be41af4601089a85_9366/adilette-comfort-flip-flops.jpg",1190,1700,['female'],adult
IE0613,F50 Club Flexible Ground Boots,Football,https://www.adidas.com.ph/en/f50-club-flexible-ground-boots/IE0613.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/996c592b50914fd39ffd7c2da2f9a3ea_9366/f50-club-flexible-ground-boots.jpg",2100,3000,['female'],adult
IF1923,Adilette Comfort Slides,Sportswear,https://www.adidas.com.ph/en/adilette-comfort-slides/IF1923.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/8e8506517cde4bec84a4caabd339d096_9366/adilette-comfort-slides.jpg",1840,2300,['female'],adult
GY5260,Astir Shoes,Women Originals,https://www.adidas.com.ph/en/astir-shoes/GY5260.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/fa829eb61c044a69a3c4ad650104ec2e_9366/astir-shoes.jpg",4640,5800,['female'],adult
GX4624,Stan Smith Shoes,Women Originals,https://www.adidas.com.ph/en/stan-smith-shoes/GX4624.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/2346864919fd4159be0daeab016ff3f4_9366/stan-smith-shoes.jpg",4240,5300,['female'],adult
IF7870,Duramo SL Shoes,Women Running,https://www.adidas.com.ph/en/duramo-sl-shoes/IF7870.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/106f5e1f023f4fa39fd06aece66319e7_9366/duramo-sl-shoes.jpg",3040,3800,['female'],adult
JH7917,D.O.N Issue #6 Haribo Basketball Shoes,Basketball,https://www.adidas.com.ph/en/d.o.n-issue-6-haribo-basketball-shoes/JH7917.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/9059439c98c147eb99fa185a97e3e4fd_9366/d.o.n-issue-6-haribo-basketball-shoes.jpg",6640,8300,['female'],adult
S23722,Nizza RF Slip Shoes,Originals,https://www.adidas.com.ph/en/nizza-rf-slip-shoes/S23722.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/5fec788f3ed54168ac53acee0106dcf7_9366/nizza-rf-slip-shoes.jpg",2880,3600,['female'],adult
IG6717,Messi F50 Elite Firm Ground Boots,Football,https://www.adidas.com.ph/en/messi-f50-elite-firm-ground-boots/IG6717.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/d3b280ab715a4324969ca23c90a5f6b7_9366/messi-f50-elite-firm-ground-boots.jpg",10800,12000,['female'],adult
IF5609,Trae Unlimited Shoes,Basketball,https://www.adidas.com.ph/en/trae-unlimited-shoes/IF5609.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/221b4fcad9ac4f909a55afac0007f408_9366/trae-unlimited-shoes.jpg",4400,5500,['female'],adult
JI4208,Samba OG Shoes,Originals,https://www.adidas.com.ph/en/samba-og-shoes/JI4208.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/f3702d3b183c4ce3871774f8f096d7e6_9366/samba-og-shoes.jpg",6120,6800,['female'],adult
GZ0014,PREDATOR ACCURACY.3 L FG,Football,https://www.adidas.com.ph/en/predator-accuracy.3-l-fg/GZ0014.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/5399a9279b5f43d4a0c7636a9cf7550f_9366/predator-accuracy.3-l-fg.jpg",3760,4700,['female'],adult
IF8760,Campus 00s Shoes,Originals,https://www.adidas.com.ph/en/campus-00s-shoes/IF8760.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/c17bcc911b3141168ced8e0aea580a2f_9366/campus-00s-shoes.jpg",5850,6500,['female'],adult
IG5837,Supernova Rise Running Shoes,Women Running,https://www.adidas.com.ph/en/supernova-rise-running-shoes/IG5837.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/74779824b1f74f6985b4ffcad61d4ad4_9366/supernova-rise-running-shoes.jpg",6000,7500,['female'],adult
IF9710,Tyshawn II Shoes,Originals,https://www.adidas.com.ph/en/tyshawn-ii-shoes/IF9710.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/23da2a8c78134c35906555440c3751af_9366/tyshawn-ii-shoes.jpg",4800,6000,['female'],adult
IE0446,Stan Smith CS Shoes,Women Originals,https://www.adidas.com.ph/en/stan-smith-cs-shoes/IE0446.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/37bbf8b4030c47b09179b2e76e10f411_9366/stan-smith-cs-shoes.jpg",4240,5300,['female'],adult
IF7583,Superstar Bonega Shoes,Women Originals,https://www.adidas.com.ph/en/superstar-bonega-shoes/IF7583.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/509bd5806d044c749cc63709115169c0_9366/superstar-bonega-shoes.jpg",5440,6800,['female'],adult
FY8683,Forum 84 Low Shoes,Originals,https://www.adidas.com.ph/en/forum-84-low-shoes/FY8683.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/02fe03cc2e7a4443a079ac5c00113be4_9366/forum-84-low-shoes.jpg",4400,5500,['female'],adult
HR1184,Terrex Trail Rider Trail Running Shoes,Women TERREX,https://www.adidas.com.ph/en/terrex-trail-rider-trail-running-shoes/HR1184.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/729fd2fc99854690b3bdaf5c014829d6_9366/terrex-trail-rider-trail-running-shoes.jpg",4800,6000,['female'],adult
IH4772,Gazelle Indoor Shoes,Originals,https://www.adidas.com.ph/en/gazelle-indoor-shoes/IH4772.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/76ca7c23a1624860a18d347800b7f99a_9366/gazelle-indoor-shoes.jpg",6205,7300,['female'],adult
IG0013,adidas by Stella McCartney Sportswear 2000 Shoes,adidas by Stella McCartney,https://www.adidas.com.ph/en/adidas-by-stella-mccartney-sportswear-2000-shoes/IG0013.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/fc38e8fc4b924456a503fa47133b71eb_9366/adidas-by-stella-mccartney-sportswear-2000-shoes.jpg",7200,9000,['female'],adult
IE0606,F50 League Laceless Firm/Multi-Ground Boots,Football,https://www.adidas.com.ph/en/f50-league-laceless-firm-multi-ground-boots/IE0606.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/0d40006bdc6d4503b5db7498c1aa39e6_9366/f50-league-laceless-firm-multi-ground-boots.jpg",3760,4700,['female'],adult
ID3127,Humanrace Samba Shoes,Originals,https://www.adidas.com.ph/en/humanrace-samba-shoes/ID3127.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/706a7314deb74456b97a11c3a8fce952_9366/humanrace-samba-shoes.jpg",9600,12000,['female'],adult
IF2732,Forum Low Shoes,Women Originals,https://www.adidas.com.ph/en/forum-low-shoes/IF2732.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/8bb34539fa93440da17aaf9e0032eadf_9366/forum-low-shoes.jpg",3300,5500,['female'],adult
IF4397,Samba OG Shoes,Originals,https://www.adidas.com.ph/en/samba-og-shoes/IF4397.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/21faf2bc6ce9412c99ee2428ea5f633f_9366/samba-og-shoes.jpg",6120,6800,['female'],adult
GW5755,Jeans Shoes,Originals,https://www.adidas.com.ph/en/jeans-shoes/GW5755.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/63a635c7ccca4af7bfd4ad870078f83a_9366/jeans-shoes.jpg",4770,5300,['female'],adult
ID1380,Samba OG Shoes,Originals,https://www.adidas.com.ph/en/samba-og-shoes/ID1380.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/3e45464ae5a64840b5a36d4930bc57f9_9366/samba-og-shoes.jpg",5780,6800,['female'],adult
IE9063,Messi F50 Elite Firm Ground Boots,Football,https://www.adidas.com.ph/en/messi-f50-elite-firm-ground-boots/IE9063.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/2d04dd242e1d4e989087b06a5e28dd6a_9366/messi-f50-elite-firm-ground-boots.jpg",10200,12000,['female'],adult
IE4626,Adifom Stan Smith Mule Shoes,Women Originals,https://www.adidas.com.ph/en/adifom-stan-smith-mule-shoes/IE4626.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/427bfbd6c32644c6adc2af9c017aeccb_9366/adifom-stan-smith-mule-shoes.jpg",3120,3900,['female'],adult
IH4879,Samba OG Shoes,Originals,https://www.adidas.com.ph/en/samba-og-shoes/IH4879.html,"https://assets.adidas.com/images/w_280,h_280,f_auto,q_auto:sensitive/2083e76ffdb544e5871883fcf21b1b39_9366/samba-og-shoes.jpg",6120,6800,['female'],adult
